2024-04-30 16:40:31,998: root: INFO: Current backtesting datetime 2020-01-03 12:30:00-05:00
2024-04-30 16:40:31,998: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:31[0m
2024-04-30 16:40:31,999: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,000: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,000: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,000: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,001: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,001: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $321.16 with status fill[0m
2024-04-30 16:40:32,003: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,003: root: INFO: Current backtesting datetime 2020-01-03 15:30:00-05:00
2024-04-30 16:40:32,004: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,004: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,006: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,006: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,006: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,006: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,007: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $321.16 with status fill[0m
2024-04-30 16:40:32,010: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,011: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-04-30 16:40:32,011: root: INFO: Current backtesting datetime 2020-01-03 18:30:00-05:00
2024-04-30 16:40:32,012: asyncio: INFO: [MyStrategy] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-30 16:40:32,013: root: INFO: Current backtesting datetime 2020-01-03 18:29:00-05:00
2024-04-30 16:40:32,013: root: INFO: Current backtesting datetime 2020-01-03 18:29:00-05:00
2024-04-30 16:40:32,013: asyncio: INFO: [MyStrategy] Executing the after_market_closes lifecycle method
2024-04-30 16:40:32,014: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-04-30 16:40:32,014: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,015: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,015: asyncio: INFO: [MyStrategy] Executing the before_market_opens lifecycle method
2024-04-30 16:40:32,015: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-04-30 16:40:32,016: asyncio: INFO: [MyStrategy] Executing the before_starting_trading lifecycle method
2024-04-30 16:40:32,017: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,017: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,018: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,019: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,019: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,019: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,019: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $320.49 with status fill[0m
2024-04-30 16:40:32,021: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,022: root: INFO: Current backtesting datetime 2020-01-06 12:30:00-05:00
2024-04-30 16:40:32,023: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,023: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,025: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,026: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,026: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,026: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,026: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $320.49 with status fill[0m
2024-04-30 16:40:32,029: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,029: root: INFO: Current backtesting datetime 2020-01-06 15:30:00-05:00
2024-04-30 16:40:32,030: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,030: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,032: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,032: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,032: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,032: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,033: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $320.49 with status fill[0m
2024-04-30 16:40:32,034: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,035: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-04-30 16:40:32,035: root: INFO: Current backtesting datetime 2020-01-06 18:30:00-05:00
2024-04-30 16:40:32,036: asyncio: INFO: [MyStrategy] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-30 16:40:32,037: root: INFO: Current backtesting datetime 2020-01-06 18:29:00-05:00
2024-04-30 16:40:32,037: root: INFO: Current backtesting datetime 2020-01-06 18:29:00-05:00
2024-04-30 16:40:32,037: asyncio: INFO: [MyStrategy] Executing the after_market_closes lifecycle method
2024-04-30 16:40:32,038: root: INFO: Current backtesting datetime 2020-01-07 08:30:00-05:00
2024-04-30 16:40:32,038: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,039: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,040: asyncio: INFO: [MyStrategy] Executing the before_market_opens lifecycle method
2024-04-30 16:40:32,040: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-04-30 16:40:32,040: asyncio: INFO: [MyStrategy] Executing the before_starting_trading lifecycle method
2024-04-30 16:40:32,042: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,043: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,044: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,044: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,044: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,045: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,045: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $323.02 with status fill[0m
2024-04-30 16:40:32,047: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,048: root: INFO: Current backtesting datetime 2020-01-07 12:30:00-05:00
2024-04-30 16:40:32,049: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,049: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,050: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,050: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,050: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,051: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,051: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $323.02 with status fill[0m
2024-04-30 16:40:32,053: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,053: root: INFO: Current backtesting datetime 2020-01-07 15:30:00-05:00
2024-04-30 16:40:32,054: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,054: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,056: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,056: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
